Venue,Review ID,review,N/C,Tone,Annotated By,Date,Journal name,ESI,Article title,Review URL
,,"It will be a fantastic work if the authors could deeply presented the dominating of study discussed in detail and less overstaffed on the majority of studies discussed, which may give necessary details in tables to show their similarities or differences, as well as, advantages or disadvantages by your own letters.",5,5,Deap,11/11/2022,,,,
,,"Figure 1. What does ""Minâ€ in panel c stand for?",3,3,Deap,11/11/2022,,,,
,,"The ms comes over very much like a group of old wise menÂ sitting around mulling over the terrible state of the world, and openingÂ their hands and saying: well, what can we do about all these terribleÂ things around us",1,1,Deap,11/11/2022,,,,
,,"I think there is a general problem with the overall goal of this study and area of research. This seems to be making data usage a critical thing people should be paying attention to. People have real issues and I am not at all sure that this one deserves attention. They have real concerns like, are they going to lose their job, where should their children go to college, should they encourage their elderly parents to move into a retirement center.",2,2,Deap,11/11/2022,,,,
,,What is disturbing is that the author was not adequately supervised or otherwise assisted by faculty at her institution. They failed her completely in providing oversight and input. Young and inexperienced researchers should never be placed in a position of subjecting themselves to the painful rigors of critical reviews without guidance prior to submitting.,1,3,Deap,11/11/2022,,,,
,,"Comment 19 I am not sure why there is a full section about limitations, this in itself says a lot about the study.",2,2,Deap,11/11/2022,,,,
,,"It is early in the year, but difficult to imagine any paper overtaking this one for lack of imagination, logic, or dataâ€”it is beyond redemption",2,2,Deap,11/11/2022,,,,
,,"The journal editor stated that our manuscript was rejected. We were shocked that the reviewer's comments read ""fuck youâ€ (handwritten on a torn strip of paper scotch-taped to the editor's letter to us)",1,1,Deap,11/11/2022,,,,
,,This is not a paper. This is part of ... something. It cannot be reviewed and should be rejected right on.,1,2,Deap,11/11/2022,,,,
,,They show they can account for 20% of the variance. NoÂ wonder. The usually accepted level is 50% to be useful.,2,2,Deap,11/11/2022,,,,
,,Find your inner nerdâ€”it must be a big part of youâ€”bind and gap it and then dump it in the ocean tied to a large rock.,1,1,Deap,11/11/2022,,,,
,,"Did all 5 authors say,""Yes, this is a piece of work I am proud to have my name on?",1,1,Deap,11/11/2022,,,,
,,"It is clear that the author has read way too much and understood way too little. Many of the most serious errors are more or less just copied out from what he has read, so it is hard to know how to deal with such cases. Sprinkled here and there are some things, also taken from his readings, that are more or less correct. But it is all very confused.",1,1,Deap,11/11/2022,,,,
,,"Please respond to the Reviewer 2's comments, who suggested Rejection of the paper' ReviewerÂ Comments to the Author: None. #missionimpossible",1,2,Deap,11/11/2022,,,,
,,"This application for a postdoctoral fellowship has few strengths other than the applicant's dogged and stubborn effort to do studies he conceptualized much earlier in his career and for which he has struggled to find a home. ... His letters of recommendation contain, at best, faint praise and mainly focus on his stubborn determination to pursue his long-term goal.",2,2,Deap,11/11/2022,,,,
,,"Please also consider making the submission looking less like an advertising booklet rather than a research paperâ€”at least, try not to mention the XXX system in every paragraph.",3,3,Deap,11/11/2022,,,,
,,"This seems like a fishing expedition, please explain why the parameters tested were use for correlation testing? There should be some rational behind all of this, please describe. Figure 5, unclear what is on the y-axis???? Please specify.",5,2,Deap,11/11/2022,,,,
,,"Reviewer 1: Furthermore, the manuscript is very difficult to read due to English problems: combining results and discussion section making it even more confuseReviewer 2: 'The manuscript is poorly written although it can be follow with lots of typos, and a review by a native English speaker is clearly needed.",3,3,Deap,11/11/2022,,,,
,,It is not hard to develop this method...I could write code for this on a rainy afternoon.,2,2,Deap,11/11/2022,,,,
,,"Generally, some extra clarification might be nice to improve clarity...",3,5,Deap,11/11/2022,,,,
,,"The introduction, general approach and data analyses are somewhat anachronistic-this study would have been really interesting 10-15 years ago, but now it seems quite out of date.",3,5,Deap,11/11/2022,,,,
,,this piece...shows no real understanding of history at all,2,2,Deap,11/11/2022,,,,
,,"There is a lot of terminology flung around here that is insufficiently explained. What exactly is meant, for example, by ""false negativeâ€ and ""false positiveâ€ rates? ""median, first quartile, and third quartileâ€?",3,4,Deap,11/11/2022,,,,
,,"Since this is a model formulation paper, there does not need to be aÂ Results section, but if there were, the paper would be easier to follow. There really is no formulation of a model",4,5,Deap,11/11/2022,,,,
,,"I appreciated how the author seemingly had in mind that a goodly percentage of the readership are not native speakers, so anything too academic or erudite might be lost on them.",1,2,Deap,11/11/2022,,,,
,,"Unfortunately the manuscript is not well structured and the English is very poor. Usually I would attempt to improve this, but in this case the entire manuscript needs to be reworked - starting with the tittle.",3,4,Deap,11/11/2022,,,,
,,"This is a misleading paper, badly executed and negligently written'",2,3,Deap,11/11/2022,,,,
,,This is a terrible sentence. It has so many different things in it and not enough punctuation.,2,2,Deap,11/11/2022,,,,
,,"This part is a little repetitive from what you said earlier. I can see that there are some variation, but it feels repetitive when reading it.",3,4,Deap,11/11/2022,,,,
,,"I'm sorry, but I'm reading this thinking, we've already heard about that, you're telling us again and now you're telling me I'm going to hear about it again in the next chapter.",1,2,Deap,11/11/2022,,,,
,,"There is no research methodology, no data, no model, no significant analysis and no conclusions which arise from the study'",2,2,Deap,11/11/2022,,,,
,,The description of sampling technique is too long and boring!,2,1,Deap,11/11/2022,,,,
,,Nothing new or ground breaking is discussed in this tutorial,2,3,Deap,11/11/2022,,,,
,,It is clear that this manuscript will not win a beauty contest. There are still many awkward sentences that make me feel like listening to someone that scratches a glass plate with an iron nail,2,1,Deap,11/11/2022,,,,
,,The authors must know the difference between scientific research and 'news clip' for the Sunday newspaper.,1,1,Deap,11/11/2022,,,,
,,This information is utterly useless and would not worth any publication at all.,1,1,Deap,11/11/2022,,,,
,,Rev 1: The paper is generally well written (the English is good) Rev 2: A proof reading by a mother tongue would improve readability.,3,5,Deap,11/11/2022,,,,
,,"These theoretical results have not been verified experimentally. Therefore, they are wrong",2,3,Deap,11/11/2022,,,,
,,"When the author -and I'll refer to you as the author despite the effort you have put into ensuring that I know who you are - writes that there has been no new models in this area for 20 years, [lack of relevance] is the reason.",2,2,Deap,11/11/2022,,,,
,,"This paper has about the same relevance as a paper in astronomy which places the earth as the centre of the university - while it can be made to look plausible, the basic premises is WRONG.",1,1,Deap,11/11/2022,,,,
,,[H] did a few sloppy experiments and attached his name to the great pioneering work by [P]. He should not be mentioned.,2,2,Deap,11/11/2022,,,,
,,"I still find this to be a very difficult paper to read, with many possible alternate explanations for [paper topic]. But it would take me a long time to try and figure this out, so I am approving publication.",2,2,Deap,11/11/2022,,,,
,,"Considering by the end of the paper I had no idea what was being said, I don't believe the paper was successful in its argument. In fact, it felt like the author was merely saying the same thing over and over again but with synonyms.",2,3,Deap,11/11/2022,,,,
,,"Although there are obvious differences in male/female ratios between patients and controls, the failure to find differences between males and females may be a type II error",4,4,Deap,11/11/2022,,,,
,,I was somewhat disappointed after reading the MS,1,2,Deap,11/11/2022,,,,
,,"I could not find any passage in the MS that would explain to me what is the exact novel idea, proposal, argument or hypothesis",2,3,Deap,11/11/2022,,,,
,,"The proposed research requires a set of knowledge related to a*, b*, c, d, e*, f*, g*, h* and i*. The candidate has not demonstrated to me the required knowledge in any of the starred areas. Even in the other areas I am not sure that her knowledge will be deep enough.",1,1,Deap,11/11/2022,,,,
,,The interchangeably use of evaluate and validate is a concern because it is not clear if authors know the difference between these two 'verbs',2,3,Deap,11/11/2022,,,,
,,Pleasepleaseplease with sugar on top remove sentences that sound like Hegelian light bulb moments while not meaning anything in the context of your empirical study.,2,2,Deap,11/11/2022,,,,
,,"Nothing changes in our collective research programs as a result of this work. Still, the work is well done and needs to appear somewhere in the literature.",3,4,Deap,11/11/2022,,,,
,,This paper contains neither theory nor research.,2,3,Deap,11/11/2022,,,,
,,There are not enough headings.,2,3,Deap,11/11/2022,,,,
,,This proposal left me cold,1,2,Deap,11/11/2022,,,,
,,"Concerning the discussion, again the merits of the work are downplayed to a point that it's almost pathetic!",2,1,Deap,11/11/2022,,,,
,,"The accompanying simulation movie is neither interesting, nor particularly beautiful.",1,3,Deap,11/11/2022,,,,
,,Presented paper has 13 pages and 26 adequate references. The paper seems to be very interesting.,3,4,Deap,11/11/2022,,,,
,,I would suggest that you do some homework and redirect this work to an actual new and novel and mechanistic work and test it against real world data,4,2,Deap,11/11/2022,,,,
,,proposal language is frightfully unclear.,2,3,Deap,11/11/2022,,,,
,,I stopped reading here.,1,3,Deap,11/11/2022,,,,
,,"I recommend the authors drop these assertions and predictions. The motivation for the present work, then, becomes an effort to characterise the effects. Unfortunately, this revised scope is more limited.",2,3,Deap,11/11/2022,,,,
,,"I found the paper a challenge to evaluate, expecting some profound methodological or theoretical insight. Yet none appeared to be forthcoming.",2,3,Deap,11/11/2022,,,,
,,"Your footnote is unnecessary, and indeed confusing. Where did you get the word ""oftentimesâ€ from? We are in the 21st century now.",2,2,Deap,11/11/2022,,,,
